400.000000 ,500.000000 ,
1.000000 ,1.000000 ,
0.916827 ,0.401312 ,
0.386058 ,0.270681 ,
0.370028 ,0.203212 ,
0.188448 ,0.166848 ,
0.206278 ,0.170472 ,
0.214104 ,0.161822 ,
0.208533 ,0.163211 ,
0.162830 ,0.171926 ,
0.177532 ,0.159303 ,
0.176627 ,0.167550 ,
0.224263 ,0.150807 ,
0.217414 ,0.162517 ,
0.188909 ,0.160703 ,
0.205254 ,0.158783 ,
0.179722 ,0.159246 ,
0.222670 ,0.157982 ,
0.209530 ,0.160009 ,
0.180590 ,0.159739 ,
0.201830 ,0.159247 ,
0.184526 ,0.150822 ,
0.201628 ,0.166441 ,
0.234475 ,0.151920 ,
0.221844 ,0.163815 ,
0.190237 ,0.161223 ,
0.160523 ,0.150532 ,
0.211871 ,0.155652 ,
0.161959 ,0.150783 ,
0.173657 ,0.155255 ,
0.175005 ,0.156814 ,
0.196808 ,0.166714 ,
0.181069 ,0.171390 ,
0.180588 ,0.161180 ,
0.223701 ,0.158441 ,
0.209955 ,0.163706 ,
0.208060 ,0.160557 ,
0.180578 ,0.151343 ,
0.196488 ,0.156353 ,
0.177978 ,0.158259 ,
0.221606 ,0.167367 ,
0.219719 ,0.153097 ,
0.187744 ,0.162396 ,
0.205129 ,0.150584 ,
0.209658 ,0.168687 ,
0.238768 ,0.163851 ,
0.215807 ,0.166261 ,
0.240573 ,0.161425 ,
0.249782 ,0.175193 ,
0.190034 ,0.155795 ,
0.177062 ,0.157797 ,
0.200096 ,0.167162 ,
0.210955 ,0.151953 ,
0.185408 ,0.150169 ,
0.174894 ,0.158228 ,
0.220321 ,0.157509 ,
0.239356 ,0.159781 ,
0.193833 ,0.174673 ,
0.209956 ,0.163102 ,
0.162967 ,0.172064 ,
0.159340 ,0.159828 ,
0.193755 ,0.165646 ,
0.183739 ,0.151392 ,
0.201434 ,0.166480 ,
0.185740 ,0.160696 ,
0.159954 ,0.150221 ,
0.171989 ,0.147323 ,
0.156353 ,0.155056 ,
0.155927 ,0.147872 ,
0.209154 ,0.154751 ,
0.233522 ,0.170078 ,
0.166715 ,0.166715 ,
0.197844 ,0.167998 ,
0.210224 ,0.171799 ,
0.188853 ,0.162325 ,
0.205549 ,0.150630 ,
0.183867 ,0.149691 ,
0.174578 ,0.157988 ,
0.177834 ,0.158324 ,
0.178656 ,0.167366 ,
0.202558 ,0.159661 ,
0.179663 ,0.161601 ,
0.199514 ,0.168302 ,
0.162679 ,0.172059 ,
0.220037 ,0.159308 ,
0.217424 ,0.151766 ,
0.161929 ,0.158397 ,
0.215079 ,0.148660 ,
0.185808 ,0.149876 ,
0.197348 ,0.156319 ,
0.182924 ,0.158297 ,
0.202454 ,0.149711 ,
0.228872 ,0.159979 ,
0.182882 ,0.152326 ,
0.221589 ,0.158304 ,
0.181514 ,0.151691 ,
0.200634 ,0.166300 ,
0.233997 ,0.160614 ,
0.192652 ,0.161187 ,
0.182674 ,0.150650 ,
0.220925 ,0.148533 ,
0.178551 ,0.150155 ,
0.157497 ,0.148250 ,
0.172201 ,0.162901 ,
0.178140 ,0.149868 ,
0.177244 ,0.155913 ,
0.199804 ,0.157143 ,
0.208845 ,0.169563 ,
0.183352 ,0.163906 ,
0.178652 ,0.150591 ,
0.177490 ,0.165739 ,
0.179885 ,0.159250 ,
0.159093 ,0.157992 ,
0.193319 ,0.148455 ,
0.224588 ,0.166892 ,
0.220850 ,0.162039 ,
0.241242 ,0.163985 ,
0.216523 ,0.166557 ,
0.189434 ,0.173605 ,
0.182240 ,0.162448 ,
0.224832 ,0.168781 ,
0.165536 ,0.162463 ,
0.217927 ,0.158076 ,
0.181012 ,0.163015 ,
0.159819 ,0.150335 ,
0.172006 ,0.147333 ,
0.196173 ,0.155059 ,
0.177563 ,0.168686 ,
0.179377 ,0.159886 ,
0.201389 ,0.149773 ,
0.201293 ,0.149349 ,
0.159796 ,0.149279 ,
0.172903 ,0.147173 ,
0.175557 ,0.155072 ,
0.157962 ,0.157962 ,
0.156557 ,0.165082 ,
0.194764 ,0.149405 ,
0.175755 ,0.148957 ,
0.173434 ,0.155596 ,
0.157820 ,0.166270 ,
0.216074 ,0.157862 ,
0.187727 ,0.151339 ,
0.223259 ,0.148894 ,
0.206689 ,0.170348 ,
0.214244 ,0.173347 ,
0.190126 ,0.174906 ,
0.182711 ,0.162736 ,
0.159957 ,0.168898 ,
0.177375 ,0.150161 ,
0.198753 ,0.155935 ,
0.202599 ,0.160586 ,
0.205108 ,0.170656 ,
0.237501 ,0.152753 ,
0.211736 ,0.164284 ,
0.163355 ,0.160778 ,
0.216464 ,0.166301 ,
0.210643 ,0.173540 ,
0.184763 ,0.164759 ,
0.160504 ,0.159429 ,
0.174815 ,0.148744 ,
0.173265 ,0.147848 ,
0.196748 ,0.155233 ,
0.160256 ,0.158034 ,
0.174261 ,0.148520 ,
0.173138 ,0.164797 ,
0.159261 ,0.168287 ,
0.195316 ,0.150032 ,
0.176001 ,0.167466 ,
0.223972 ,0.159998 ,
0.210544 ,0.163991 ,
0.187500 ,0.163177 ,
0.160544 ,0.150692 ,
0.192497 ,0.155679 ,
0.200905 ,0.157903 ,
0.209433 ,0.158825 ,
0.235105 ,0.159480 ,
0.246607 ,0.152570 ,
0.182788 ,0.160132 ,
0.199843 ,0.168323 ,
0.185690 ,0.172101 ,
0.206227 ,0.161796 ,
0.234789 ,0.151440 ,
0.163770 ,0.172236 ,
0.178798 ,0.168905 ,
0.179586 ,0.160532 ,
0.177224 ,0.159267 ,
0.176581 ,0.158811 ,
0.178448 ,0.167334 ,
0.179083 ,0.160240 ,
0.222749 ,0.149812 ,
0.162189 ,0.150444 ,
0.191606 ,0.147469 ,
0.198055 ,0.148502 ,
0.159312 ,0.148986 ,
0.210872 ,0.147105 ,
0.184511 ,0.160464 ,
0.159784 ,0.158497 ,
0.156834 ,0.156766 ,
0.192246 ,0.148155 ,
0.180255 ,0.156296 ,
0.201036 ,0.158659 ,
0.184229 ,0.158994 ,
0.177318 ,0.168230 ,
0.180285 ,0.160263 ,
0.223256 ,0.168072 ,
0.244523 ,0.153292 ,
0.193908 ,0.152098 ,
0.159446 ,0.159446 ,
0.174574 ,0.156949 ,
0.175601 ,0.149080 ,
0.176515 ,0.165068 ,
0.159667 ,0.168727 ,
0.195552 ,0.158935 ,
0.178626 ,0.169488 ,
0.201777 ,0.151207 ,
0.201855 ,0.157446 ,
0.209720 ,0.158778 ,
0.180248 ,0.159485 ,
0.198988 ,0.158061 ,
0.230355 ,0.169678 ,
0.215502 ,0.153912 ,
0.206300 ,0.162070 ,
0.180817 ,0.160008 ,
0.179656 ,0.168075 ,
0.179443 ,0.160490 ,
0.199103 ,0.168029 ,
0.162590 ,0.162590 ,
0.175846 ,0.157783 ,
0.178095 ,0.158426 ,
0.176438 ,0.149484 ,
0.176780 ,0.155743 ,
0.175507 ,0.158200 ,
0.199576 ,0.157536 ,
0.208833 ,0.158676 ,
0.180113 ,0.159415 ,
0.201583 ,0.167864 ,
0.162833 ,0.162833 ,
0.175945 ,0.157847 ,
0.220623 ,0.167049 ,
0.219249 ,0.164786 ,
0.164261 ,0.173511 ,
0.159711 ,0.159711 ,
0.193873 ,0.165661 ,
0.161636 ,0.160112 ,
0.215540 ,0.148906 ,
0.234174 ,0.157688 ,
0.192150 ,0.152244 ,
0.225421 ,0.157155 ,
0.189888 ,0.159979 ,
0.227179 ,0.169085 ,
0.214444 ,0.162657 ,
0.215828 ,0.163385 ,
0.182341 ,0.172799 ,
0.228503 ,0.151909 ,
0.189678 ,0.151060 ,
0.203672 ,0.167067 ,
0.181989 ,0.162931 ,
0.159911 ,0.158889 ,
0.174585 ,0.165502 ,
0.200625 ,0.159530 ,
0.161371 ,0.159159 ,
0.157107 ,0.165723 ,
0.215599 ,0.166706 ,
0.189234 ,0.152683 ,
0.176064 ,0.157094 ,
0.178025 ,0.157331 ,
0.176111 ,0.149314 ,
0.198109 ,0.147999 ,
0.181618 ,0.159237 ,
0.202130 ,0.149788 ,
0.228762 ,0.168172 ,
0.185330 ,0.165870 ,
0.227327 ,0.169899 ,
0.247011 ,0.162842 ,
0.253224 ,0.167008 ,
0.187947 ,0.177963 ,
0.184564 ,0.162454 ,
0.180975 ,0.160111 ,
0.202051 ,0.168115 ,
0.211929 ,0.162925 ,
0.214862 ,0.163154 ,
0.188401 ,0.172635 ,
0.207399 ,0.162177 ,
0.186404 ,0.171562 ,
0.181272 ,0.151927 ,
0.196848 ,0.156513 ,
0.207551 ,0.158312 ,
0.161924 ,0.161924 ,
0.216270 ,0.149196 ,
0.234592 ,0.161386 ,
0.213849 ,0.161387 ,
0.237943 ,0.151769 ,
0.181516 ,0.151524 ,
0.174835 ,0.158030 ,
0.177902 ,0.166966 ,
0.180199 ,0.150782 ,
0.177885 ,0.157772 ,
0.178571 ,0.157571 ,
0.178697 ,0.157565 ,
0.221664 ,0.167293 ,
0.164941 ,0.164941 ,
0.218529 ,0.149810 ,
0.178645 ,0.170021 ,
0.179897 ,0.170081 ,
0.181225 ,0.151364 ,
0.200460 ,0.157974 ,
0.209271 ,0.169824 ,
0.209902 ,0.161844 ,
0.236395 ,0.162756 ,
0.165816 ,0.161781 ,
0.217809 ,0.157782 ,
0.162954 ,0.171746 ,
0.220042 ,0.168704 ,
0.164995 ,0.153224 ,
0.214575 ,0.164813 ,
0.209647 ,0.161045 ,
0.213561 ,0.171560 ,
0.241526 ,0.174415 ,
0.220161 ,0.168334 ,
0.219323 ,0.164947 ,
0.189825 ,0.164296 ,
0.228672 ,0.170051 ,
0.193089 ,0.162949 ,
0.229579 ,0.170115 ,
0.166284 ,0.163012 ,
0.176397 ,0.158069 ,
0.176137 ,0.158531 ,
0.178295 ,0.149401 ,
0.198959 ,0.157349 ,
0.183495 ,0.160837 ,
0.159735 ,0.150128 ,
0.211421 ,0.155505 ,
0.161887 ,0.170505 ,
0.219178 ,0.150506 ,
0.206148 ,0.161915 ,
0.234798 ,0.171360 ,
0.226032 ,0.163570 ,
0.212285 ,0.164807 ,
0.209038 ,0.163501 ,
0.162933 ,0.151848 ,
0.213280 ,0.156113 ,
0.162188 ,0.150927 ,
0.191755 ,0.155297 ,
0.226323 ,0.149702 ,
0.218030 ,0.170878 ,
0.184851 ,0.162549 ,
0.225961 ,0.158961 ,
0.219781 ,0.164039 ,
0.189770 ,0.161160 ,
0.181982 ,0.160462 ,
0.177484 ,0.168307 ,
0.179256 ,0.160294 ,
0.198992 ,0.149829 ,
0.182155 ,0.159626 ,
0.223814 ,0.159397 ,
0.189906 ,0.151974 ,
0.180379 ,0.167296 ,
0.160442 ,0.169662 ,
0.158684 ,0.150303 ,
0.211059 ,0.155422 ,
0.234583 ,0.150707 ,
0.243131 ,0.163627 ,
0.227913 ,0.162337 ,
0.212375 ,0.164810 ,
0.188096 ,0.163512 ,
0.227665 ,0.169679 ,
0.247080 ,0.162813 ,
0.253244 ,0.176269 ,
0.261212 ,0.165664 ,
0.260810 ,0.169070 ,
0.189508 ,0.169600 ,
0.207237 ,0.151784 ,
0.184481 ,0.149954 ,
0.158095 ,0.158095 ,
0.192965 ,0.148420 ,
0.198704 ,0.148716 ,
0.181887 ,0.159416 ,
0.179803 ,0.149829 ,
0.174149 ,0.157578 ,
0.175734 ,0.157332 ,
0.197156 ,0.158342 ,
0.208034 ,0.160803 ,
0.180648 ,0.162382 ,
0.177889 ,0.168588 ,
0.180484 ,0.160383 ,
0.223381 ,0.158265 ,
0.209812 ,0.172491 ,
0.188879 ,0.153282 ,
0.224414 ,0.159098 ,
0.219174 ,0.151959 ,
0.206623 ,0.158531 ,
0.205488 ,0.170647 ,
0.187484 ,0.173277 ,
0.207164 ,0.152248 ,
0.178027 ,0.150021 ,
0.157420 ,0.157420 ,
0.173758 ,0.148283 ,
0.173012 ,0.155350 ,
0.198078 ,0.156800 ,
0.202705 ,0.150254 ,
0.160094 ,0.160094 ,
0.194088 ,0.157120 ,
0.206583 ,0.150100 ,
0.177331 ,0.157466 ,
0.176070 ,0.167118 ,
0.200359 ,0.150712 ,
0.207792 ,0.168181 ,
0.163564 ,0.163564 ,
0.158042 ,0.149529 ,
0.172545 ,0.155233 ,
0.195689 ,0.148717 ,
0.181170 ,0.167214 ,
0.181017 ,0.159763 ,
0.179659 ,0.149837 ,
0.219404 ,0.155987 ,
0.238403 ,0.171519 ,
0.252600 ,0.177286 ,
0.261306 ,0.170063 ,
0.189874 ,0.164740 ,
0.179665 ,0.159699 ,
0.176991 ,0.159142 ,
0.221501 ,0.158766 ,
0.240331 ,0.163518 ,
0.166379 ,0.166379 ,
0.197652 ,0.158792 ,
0.203239 ,0.160930 ,
0.161882 ,0.170807 ,
0.177114 ,0.159499 ,
0.198194 ,0.158837 ,
0.208543 ,0.169763 ,
0.163906 ,0.163906 ,
0.176381 ,0.149599 ,
0.176787 ,0.165269 ,
0.223537 ,0.159111 ,
0.210134 ,0.151916 ,
0.211922 ,0.161164 ,
0.237025 ,0.162865 ,
0.193829 ,0.175116 ,
0.210042 ,0.172966 ,
0.184518 ,0.153368 ,
0.198128 ,0.149040 ,
0.206583 ,0.167558 ,
0.237021 ,0.161207 ,
0.184227 ,0.174732 ,
0.206169 ,0.152306 ,
0.203345 ,0.169190 ,
0.186697 ,0.161385 ,
0.204522 ,0.169043 ,
0.182680 ,0.163347 ,
0.180688 ,0.159015 ,
0.159141 ,0.157985 ,
0.213813 ,0.148456 ,
0.212704 ,0.149780 ,
0.233268 ,0.161095 ,
0.223247 ,0.165195 ,
0.190839 ,0.152844 ,
0.176297 ,0.167594 ,
0.200570 ,0.159583 ,
0.209634 ,0.150809 ,
0.177895 ,0.149927 ,
0.177197 ,0.155913 ,
0.199786 ,0.158271 ,
0.183859 ,0.161076 ,
0.177882 ,0.168655 ,
0.202507 ,0.151041 ,
0.229365 ,0.149599 ,
0.189464 ,0.158572 ,
0.177806 ,0.168722 ,
0.180488 ,0.159907 ,
0.179560 ,0.159263 ,
0.159060 ,0.157977 ,
0.174107 ,0.148451 ,
0.193953 ,0.147768 ,
0.180590 ,0.156304 ,
0.222013 ,0.158696 ,
0.189334 ,0.172434 ,
0.207727 ,0.152213 ,
0.184676 ,0.150044 ,
0.197114 ,0.148543 ,
0.206087 ,0.148945 ,
0.209713 ,0.157194 ,
0.179780 ,0.161976 ,
0.179759 ,0.150113 ,
0.157618 ,0.165756 ,
0.175245 ,0.157759 ,
0.199391 ,0.149238 ,
0.159574 ,0.156902 ,
0.174164 ,0.156559 ,
0.198748 ,0.149000 ,
0.227057 ,0.156818 ,
0.163807 ,0.172581 ,
0.177875 ,0.150923 ,
0.157547 ,0.148332 ,
0.189808 ,0.162924 ,
0.228181 ,0.150771 ,
0.162938 ,0.171331 ,
0.178435 ,0.168609 ,
0.179456 ,0.159916 ,
0.198923 ,0.149781 ,
0.200662 ,0.149225 ,
0.200930 ,0.156966 ,
0.230794 ,0.158627 ,
0.191487 ,0.160585 ,
0.178633 ,0.150498 ,
0.195731 ,0.157560 ,
0.178243 ,0.169198 ,
0.179608 ,0.160520 ,
0.201601 ,0.158248 ,
0.184291 ,0.158936 ,
0.159515 ,0.158160 ,
0.193508 ,0.156680 ,
0.182072 ,0.158170 ,
0.199034 ,0.167804 ,
0.210660 ,0.160852 ,
0.213930 ,0.162676 ,
0.208769 ,0.160549 ,
0.162421 ,0.151378 ,
0.173866 ,0.155985 ,
0.219129 ,0.157928 ,
0.238988 ,0.151506 ,
0.181563 ,0.164241 ,
0.178541 ,0.160076 ,
0.198741 ,0.158096 ,
0.208613 ,0.150487 ,
0.184578 ,0.149825 ,
0.174699 ,0.148505 ,
0.216919 ,0.155446 ,
0.187491 ,0.162475 ,
0.160429 ,0.150583 ,
0.211851 ,0.155133 ,
0.161873 ,0.170469 ,
0.197806 ,0.158966 ,
0.183509 ,0.158887 ,
0.202795 ,0.159423 ,
0.179621 ,0.161588 ,
0.199499 ,0.150045 ,
0.207321 ,0.157079 ,
0.211829 ,0.161698 ,
0.162942 ,0.171957 ,
0.178619 ,0.168750 ,
0.225514 ,0.151093 ,
0.208005 ,0.158685 ,
0.162034 ,0.170838 ,
0.159043 ,0.159043 ,
0.193497 ,0.148612 ,
0.175378 ,0.166947 ,
0.201209 ,0.159848 ,
